star_num,comment_id,content,item_id,user_name,page
star sa5,comment-1,"心　　得：声音比较小，能接受，衣服也比较干净洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,甜***叶,9
star sa5,comment-1,"心　　得：不错不错不错占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,j***s,1
star sa5,comment-1,"心　　得：看好看用不是那么好凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,颜　　色：蓝色",10121346853,M***q,3
star sa5,comment-1,"心　　得：一直想给妈妈买一台，今天终于到家了，功能还不是很熟悉，慢慢看看说明书。喜欢?容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,c***9,10
star sa4,comment-5,"标　　签：脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,心　　得：总体还算可以，脱水时声音比较大，机体也会移动,颜　　色：10公斤直驱变频滚筒",2426551,卢***臣,7
star sa5,comment-6,"心　　得：不错脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,l***n,7
star sa5,comment-4,"标　　签：噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,心　　得：价格感觉买贵了，虽然说可以送个什么家纺，没太大意思。看评价店里可以4100多就买到，不知道。反正我买的要5000。价格差距太大。安装费还要4.50也是不少。,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,大***猫,8
star sa5,comment-5,"心　　得：挺好！挺好！挺好！噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,颜　　色：10公斤直驱变频滚筒",2426551,j***e,8
star sa5,comment-9,"心　　得：终于买到自己喜欢的洗衣机啦，感觉好开心，内筒非常非常的大，可以洗窗帘啦，又是下排水的不用担心洗衣机里脏水排不干净了。洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,闷***牛,2
star sa5,comment-10,"心　　得：看起来很不错，还没使用，希望很好用洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,颜　　色：10公斤直驱变频滚筒",2426551,j***h,2
star sa5,comment-7,"心　　得：相信京东，相信海尔的质量。送货速度还是一如既往的给力。趁便宜赶紧定下，比实体店同功能的洗衣机便宜了好多。等搬到新房在拆箱 送货员反复提醒，等售后来拆箱。还给了一个联系卡片 服务从开始就很棒脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,3***皓,4
star sa5,comment-8,"心　　得：这款洗衣机是同学推荐的，确实比较抢手。脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,木***6,4
star sa5,comment-9,"心　　得：很好脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,颜　　色：10公斤直驱变频滚筒",2426551,天***2,4
star sa5,comment-5,"心　　得：洗衣机外形挺好看的，这两天试洗了几次，很给力，而且安装师傅服务也非常棒，必须给?！容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,jd_3972829,5
star sa5,comment-6,"心　　得：东西还提前一天送到，还一直送到我要安装的地方，送货师傅马上安装试用，还耐心的和我讲解了使用事项，保修事项等，真是服务周到，东西也很棒，看上去就很大气，等实际使用了再追加评论！还赠送了一台挂烫机，也很有档次容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,l***o,5
star sa5,comment-9,"心　　得：信赖海尔洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,谭***刚,6
star sa5,comment-10,"心　　得：好洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,i***曲,6
star sa5,comment-11,"标　　签：洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,心　　得：关注斐雪派克系列机很久了，难得大促入手了。海尔服务还真好，说好几点送就准时到达，事前联络，帮忙搬楼，还没开始用，相信海尔。,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,無***V,6
star sa5,comment-12,"标　　签：脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,心　　得：海尔产品忠实用户,颜　　色：10公斤直驱变频滚筒",2426551,黄***蒲,3
star sa5,comment-13,"心　　得：之前去实体店看了洗衣机，本来想买西门子的，但是感觉海尔的产品也很棒，周围朋友的口碑都不错，最后选择了海尔，当时做活动买的，可能比较忙，过了一个星期才送来，可以理解，送完货就给海尔客服打电话预约安装，整个过程很顺利，服务很快，效率很高，也没有收费，每次服务完都会做电话回访，感觉真的很用心在做，最后说下洗衣机，爸妈用后说衣服洗的很干净，智能投放很好用，不用纠结放多少洗衣液了，哈哈哈，洗衣服的时候声音也很小，总体很满意！祝海尔越做越强！脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,S***n,3
star sa5,comment-4,"心　　得：不错，包装盒很好，动力小了点，还有就是甩筒小了点，其他都好省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,晒　　单：,颜　　色：蓝色",10121346853,j***t,2
star sa5,comment-5,"心　　得：好省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,j***姐,2
star sa5,comment-6,"标　　签：省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,心　　得：使用方便，给力,颜　　色：蓝色",10121346853,chun164858,2
star sa5,comment-9,"心　　得：海尔洗衣机质量特别好，用着没有声音，洗的很干净，功能特别实用，强烈推荐的一款好洗衣机。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,d***1,1
star sa5,comment-10,"心　　得：洗的衣服很干净。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,颜　　色：10公斤直驱变频滚筒",2426551,g***6,1
star sa5,comment-11,"心　　得：看着不是很大的一个洗衣机却很重，试了下机，声音不算大，就是排水口太高导致出现故障，出现故障排除后要手动重启，有点无语。颜值不如金色的。后续希望没问题，全屋最贵的家电了，主要看中直驱和自动投放洗衣液。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,i***h,1
star sa5,comment-2,"心　　得：活动价格经济实惠，好评。。。。。。。。洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,乄***N,9
star sa5,comment-3,"心　　得：本来以为价格很低的时候买的，但是到商场一看，人家售货员说价格贵了洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,颜　　色：10公斤直驱变频滚筒",2426551,j***n,9
star sa5,comment-2,"心　　得：给老妈买的，洗点零碎的小衣服，期待好用占空间小,一般,占空间小,占空间小,操作简单,占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,这***子,1
star sa5,comment-3,"心　　得：挺好的，喜欢，下次还会购买占空间小,一般,占空间小,占空间小,操作简单,占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,h***9,1
